Metric,Value
timing__unannotated_net_filtered__count__corner:max_tt_025C_1v80,0
design__max_slew_violation__count__corner:max_ss_100C_1v60,2929
design__max_fanout_violation__count__corner:max_ss_100C_1v60,61
design__max_cap_violation__count__corner:max_ss_100C_1v60,37
clock__skew__worst_hold__corner:max_ss_100C_1v60,-0.3801808697687261
clock__skew__worst_setup__corner:max_ss_100C_1v60,0.37973977814856763
timing__hold__ws__corner:max_ss_100C_1v60,0.8397875965658136
timing__setup__ws__corner:max_ss_100C_1v60,-4.635701731470571
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,-318.1077464814533
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,-4.635701731470571
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.839788
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,90
timing__setup_r2r__ws__corner:max_ss_100C_1v60,-4.635702
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,90
timing__unannotated_net__count__corner:max_ss_100C_1v60,53
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,321
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,61
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.31384415399282284
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.313295093180466
timing__hold__ws__corner:max_ff_n40C_1v95,0.09361456319550618
timing__setup__ws__corner:max_ff_n40C_1v95,11.49298999611311
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.093615
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,11.492990
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,53
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,53
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79991
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.79999
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.00008961
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000859939
