Metric,Value
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.115574
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,17.369310
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,35
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,35
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79925
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.79995
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.000751754
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.000540869
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.0000441037
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.000540869
design_powergrid__voltage__worst,0.000540869
design_powergrid__voltage__worst__net:VPWR,1.79925
design_powergrid__drop__worst,0.000751754
design_powergrid__drop__worst__net:VPWR,0.000751754
design_powergrid__voltage__worst__net:VGND,0.000540869
design_powergrid__drop__worst__net:VGND,0.000540869
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.0000467999999999999991527610543329274150892160832881927490234375
ir__drop__worst,0.000751999999999999955806184726014862462761811912059783935546875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
