Metric,Value
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.000090567
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.0000155996
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.000090567
design_powergrid__voltage__worst,0.000090567
design_powergrid__voltage__worst__net:VPWR,1.79992
design_powergrid__drop__worst,0.000090567
design_powergrid__drop__worst__net:VPWR,0.0000772809
design_powergrid__voltage__worst__net:VGND,0.000090567
design_powergrid__drop__worst__net:VGND,0.000090567
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.00001569999999999999876014976363247654944643727503716945648193359375
ir__drop__worst,0.000077299999999999995125600504852769745411933399736881256103515625
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
